,wavelength,TranDep,sigma_p,sigma_m
1424,1.66392,0.0144883,0.00032070000000000004,-0.00032070000000000004
1425,1.6649,0.0143402,0.0003184,-0.0003184
1426,1.66588,0.014268099999999999,0.0003335,-0.0003335
1427,1.66686,0.0136937,0.00029,-0.00029
1428,1.66784,0.0137804,0.0003083,-0.0003083
1429,1.66882,0.014134500000000001,0.0003178,-0.0003178
1430,1.66981,0.0138509,0.00030859999999999997,-0.00030859999999999997
1431,1.67079,0.014229499999999999,0.0003411,-0.0003411
1432,1.67177,0.0140343,0.0003466,-0.0003466
1433,1.67275,0.013965000000000002,0.0003165,-0.0003165
1434,1.67373,0.0132809,0.0003264,-0.0003264
1435,1.67471,0.014266000000000001,0.0003258,-0.0003258
1436,1.67569,0.013504799999999999,0.00034020000000000003,-0.00034020000000000003
1437,1.67667,0.0145269,0.00033590000000000003,-0.00033590000000000003
1438,1.67765,0.014094,0.0003657,-0.0003657
1439,1.67863,0.014927,0.00036470000000000003,-0.00036470000000000003
1440,1.67961,0.0132738,0.00031820000000000004,-0.00031820000000000004
1441,1.68059,0.014267000000000002,0.0003413,-0.0003413
1442,1.68157,0.013878,0.0003216,-0.0003216
1443,1.68255,0.014286000000000002,0.0003168,-0.0003168
1444,1.68353,0.0139566,0.000308,-0.000308
1445,1.68451,0.0139422,0.0003304,-0.0003304
1446,1.6855,0.014028400000000002,0.0003068,-0.0003068
1447,1.68648,0.0143579,0.00033529999999999996,-0.00033529999999999996
1448,1.68746,0.014565999999999999,0.0002999,-0.0002999
1449,1.68844,0.0134849,0.0003055,-0.0003055
1450,1.68942,0.0142408,0.0003498,-0.0003498
1451,1.6904,0.013961,0.000321,-0.000321
1452,1.69138,0.0145736,0.000334,-0.000334
1453,1.69236,0.014035200000000001,0.0003258,-0.0003258
1454,1.69334,0.014207000000000001,0.00035319999999999997,-0.00035319999999999997
1455,1.69432,0.0134343,0.0003294,-0.0003294
1456,1.69531,0.013236300000000001,0.00033329999999999997,-0.00033329999999999997
1457,1.69629,0.0141817,0.00032849999999999996,-0.00032849999999999996
1458,1.69727,0.0139714,0.00034720000000000004,-0.00034720000000000004
1459,1.69825,0.014503600000000002,0.0003479,-0.0003479
1460,1.69923,0.0140153,0.0002944,-0.0002944
1461,1.70021,0.013944600000000001,0.0003479,-0.0003479
1462,1.70119,0.0142061,0.0003474,-0.0003474
1463,1.70217,0.0144377,0.0003327,-0.0003327
1464,1.70315,0.0137635,0.000338,-0.000338
1465,1.70414,0.0142671,0.0003305,-0.0003305
1466,1.70512,0.013852,0.0003335,-0.0003335
1467,1.7061,0.0139441,0.0003288,-0.0003288
1468,1.70708,0.0135008,0.0003283,-0.0003283
1469,1.70806,0.014374,0.00032960000000000004,-0.00032960000000000004
1470,1.70904,0.014318599999999999,0.0003572,-0.0003572
1471,1.71002,0.0144723,0.00036790000000000005,-0.00036790000000000005
1472,1.711,0.013578,0.00036179999999999996,-0.00036179999999999996
1473,1.71199,0.0143175,0.0003519,-0.0003519
1474,1.71297,0.014045000000000002,0.0003294,-0.0003294
1475,1.71395,0.0146327,0.0003107,-0.0003107
1476,1.71493,0.0144971,0.0003483,-0.0003483
1477,1.71591,0.014478,0.00034240000000000003,-0.00034240000000000003
1478,1.71689,0.013505799999999998,0.0003365,-0.0003365
1479,1.71787,0.014798,0.0003247,-0.0003247
1480,1.71886,0.0145983,0.000349,-0.000349
1481,1.71984,0.014103300000000001,0.00034700000000000003,-0.00034700000000000003
1482,1.72082,0.0141214,0.00033,-0.00033
1483,1.7218,0.0145395,0.0003483,-0.0003483
1484,1.72278,0.0143443,0.0003395,-0.0003395
1485,1.72376,0.0137862,0.000358,-0.000358
1486,1.72474,0.014440999999999999,0.0003569,-0.0003569
1487,1.72573,0.0140661,0.00036790000000000005,-0.00036790000000000005
1488,1.72671,0.0149626,0.00036060000000000004,-0.00036060000000000004
1489,1.72769,0.014817400000000001,0.00034750000000000004,-0.00034750000000000004
1490,1.72867,0.0140113,0.0003912,-0.0003912
1491,1.72965,0.014189400000000001,0.00035499999999999996,-0.00035499999999999996
1492,1.73063,0.014259200000000001,0.000344,-0.000344
1493,1.73162,0.0146518,0.0003127,-0.0003127
1494,1.7326,0.014869000000000002,0.00035810000000000003,-0.00035810000000000003
1495,1.73358,0.014335500000000001,0.0003739,-0.0003739
1496,1.73456,0.0142453,0.0003591,-0.0003591
1497,1.73554,0.0141593,0.0003757,-0.0003757
1498,1.73652,0.014987600000000002,0.0004025,-0.0004025
1499,1.73751,0.0145007,0.0003576,-0.0003576
1500,1.73849,0.014181200000000001,0.0003769,-0.0003769
1501,1.73947,0.015056700000000001,0.0003609,-0.0003609
1502,1.74045,0.0140151,0.0003617,-0.0003617
1503,1.74143,0.0135625,0.0003377,-0.0003377
1504,1.74242,0.015470600000000001,0.00034009999999999997,-0.00034009999999999997
1505,1.7434,0.014562900000000002,0.0003552,-0.0003552
1506,1.74438,0.014286000000000002,0.00035000000000000005,-0.00035000000000000005
1507,1.74536,0.0135055,0.0003677,-0.0003677
1508,1.74634,0.0134315,0.0003627,-0.0003627
1509,1.74732,0.0144844,0.00036020000000000003,-0.00036020000000000003
1510,1.74831,0.0147825,0.00035249999999999995,-0.00035249999999999995
1511,1.74929,0.014025700000000002,0.00036690000000000003,-0.00036690000000000003
1512,1.75027,0.014098200000000002,0.0003594,-0.0003594
1513,1.75125,0.0141027,0.0003385,-0.0003385
1514,1.75223,0.0142582,0.0003578,-0.0003578
1515,1.75322,0.0148909,0.00036020000000000003,-0.00036020000000000003
1516,1.7542,0.0143641,0.0003446,-0.0003446
1517,1.75518,0.0141124,0.00036540000000000005,-0.00036540000000000005
1518,1.75616,0.0141879,0.0003673,-0.0003673
1519,1.75714,0.0139479,0.00037670000000000005,-0.00037670000000000005
1520,1.75813,0.0146641,0.00033230000000000005,-0.00033230000000000005
1521,1.75911,0.013493,0.00038580000000000005,-0.00038580000000000005
1522,1.76009,0.0142943,0.0003741,-0.0003741
1523,1.76107,0.0142211,0.0003628,-0.0003628
1524,1.76205,0.013254300000000002,0.0003775,-0.0003775
1525,1.76304,0.013948499999999999,0.0003713,-0.0003713
1526,1.76402,0.014007499999999999,0.0003774,-0.0003774
1527,1.765,0.014792099999999999,0.00038330000000000005,-0.00038330000000000005
1528,1.76598,0.013571200000000002,0.00040480000000000003,-0.00040480000000000003
1529,1.76697,0.014320600000000001,0.000362,-0.000362
1530,1.76795,0.0141355,0.000397,-0.000397
1531,1.76893,0.0148987,0.0003953,-0.0003953
1532,1.76991,0.014194400000000001,0.0004045,-0.0004045
1533,1.77089,0.0141024,0.00038449999999999997,-0.00038449999999999997
1534,1.77188,0.0142053,0.0003855,-0.0003855
1535,1.77286,0.0149376,0.000399,-0.000399
1536,1.77384,0.013725099999999999,0.00037830000000000003,-0.00037830000000000003
1537,1.77482,0.014363500000000001,0.000365,-0.000365
1538,1.77581,0.014248700000000001,0.0003723,-0.0003723
1539,1.77679,0.0150304,0.0003874,-0.0003874
1540,1.77777,0.015020100000000002,0.0003947,-0.0003947
1541,1.77875,0.0139227,0.0003352,-0.0003352
1542,1.77973,0.014512400000000002,0.00039440000000000005,-0.00039440000000000005
1543,1.78072,0.0141358,0.000368,-0.000368
1544,1.7817,0.0146152,0.00038980000000000004,-0.00038980000000000004
1545,1.78268,0.0143681,0.00038019999999999997,-0.00038019999999999997
1546,1.78366,0.013510500000000002,0.0003616,-0.0003616
1547,1.78465,0.013769100000000001,0.0003589,-0.0003589
1548,1.78563,0.0155348,0.0004046,-0.0004046
1549,1.78661,0.014292000000000001,0.0003705,-0.0003705
1550,1.78759,0.0137523,0.00037089999999999996,-0.00037089999999999996
1551,1.78858,0.0147031,0.00036040000000000003,-0.00036040000000000003
1552,1.78956,0.015119100000000002,0.0003732,-0.0003732
1553,1.79054,0.0140363,0.000334,-0.000334
1554,1.79152,0.0150528,0.000377,-0.000377
1555,1.79251,0.013276399999999999,0.00038879999999999996,-0.00038879999999999996
1556,1.79349,0.013759300000000002,0.0003778,-0.0003778
1557,1.79447,0.0148238,0.0003755,-0.0003755
1558,1.79545,0.0144937,0.000391,-0.000391
1559,1.79644,0.0143344,0.00042310000000000004,-0.00042310000000000004
1560,1.79742,0.0148724,0.0003996,-0.0003996
1561,1.7984,0.0140981,0.0003945,-0.0003945
1562,1.79938,0.0148148,0.00041980000000000007,-0.00041980000000000007
1563,1.80037,0.0140292,0.0003469,-0.0003469
1564,1.80135,0.0146054,0.0004008,-0.0004008
1565,1.80233,0.0146595,0.0003675,-0.0003675
1566,1.80331,0.0146032,0.00036679999999999997,-0.00036679999999999997
1567,1.8043,0.014282,0.00038960000000000004,-0.00038960000000000004
1568,1.80528,0.014096599999999999,0.0004101,-0.0004101
1569,1.80626,0.014117500000000002,0.0004265,-0.0004265
1570,1.80724,0.013751800000000002,0.0003929,-0.0003929
1571,1.80823,0.0147085,0.0003368,-0.0003368
1572,1.80921,0.013994800000000002,0.00037789999999999997,-0.00037789999999999997
1573,1.81019,0.014376700000000001,0.00039190000000000004,-0.00039190000000000004
1574,1.81117,0.0142847,0.000393,-0.000393
1575,1.81216,0.0134503,0.00034070000000000004,-0.00034070000000000004
1576,1.81314,0.015179,0.0004003,-0.0004003
1577,1.81412,0.014198599999999999,0.0003775,-0.0003775
1578,1.81511,0.013207100000000001,0.0003927,-0.0003927
1579,1.81609,0.014046900000000001,0.00040820000000000006,-0.00040820000000000006
1580,1.81707,0.0151606,0.00038960000000000004,-0.00038960000000000004
1581,1.81805,0.0148682,0.0003955,-0.0003955
1582,1.81904,0.0147508,0.0003842,-0.0003842
1583,1.82002,0.0148203,0.00038080000000000004,-0.00038080000000000004
1584,1.821,0.0146807,0.0003771,-0.0003771
1585,1.82198,0.013796500000000001,0.00041549999999999996,-0.00041549999999999996
1586,1.82297,0.0143181,0.0004,-0.0004
1587,1.82395,0.0156619,0.0004088,-0.0004088
1588,1.82493,0.0146915,0.0004016,-0.0004016
1589,1.82592,0.0148524,0.00038600000000000006,-0.00038600000000000006
1590,1.8269,0.0136887,0.00040869999999999996,-0.00040869999999999996
1591,1.82788,0.0140941,0.0004409,-0.0004409
1592,1.82886,0.0156462,0.0004364,-0.0004364
1593,1.82985,0.0146167,0.000385,-0.000385
1594,1.83083,0.0143606,0.00038300000000000004,-0.00038300000000000004
1595,1.83181,0.0152704,0.0004045,-0.0004045
1596,1.8328,0.0150118,0.00038710000000000003,-0.00038710000000000003
1597,1.83378,0.0150528,0.00041000000000000005,-0.00041000000000000005
1598,1.83476,0.0150828,0.0003866,-0.0003866
1599,1.83574,0.014479599999999999,0.00040280000000000003,-0.00040280000000000003
1600,1.83673,0.0147251,0.0003891,-0.0003891
1601,1.83771,0.0142881,0.0004189,-0.0004189
1602,1.83869,0.0137156,0.0003875,-0.0003875
1603,1.83968,0.0142801,0.0004301,-0.0004301
1604,1.84066,0.0142204,0.0004263,-0.0004263
1605,1.84164,0.013877200000000001,0.0004111,-0.0004111
1606,1.84262,0.014425200000000001,0.0004288,-0.0004288
1607,1.84361,0.014337800000000001,0.0004167,-0.0004167
1608,1.84459,0.014177,0.00041549999999999996,-0.00041549999999999996
1609,1.84557,0.013828400000000001,0.0004047,-0.0004047
1610,1.84656,0.015344,0.0004614,-0.0004614
1611,1.84754,0.0146482,0.0004423,-0.0004423
1612,1.84852,0.0157021,0.0004341,-0.0004341
1613,1.8495,0.0141698,0.000428,-0.000428
1614,1.85049,0.014914700000000001,0.0004362,-0.0004362
1615,1.85147,0.013892100000000001,0.00040919999999999997,-0.00040919999999999997
1616,1.85245,0.014664,0.00042290000000000003,-0.00042290000000000003
1617,1.85344,0.0150857,0.00039390000000000003,-0.00039390000000000003
1618,1.85442,0.0147197,0.00045740000000000006,-0.00045740000000000006
1619,1.8554,0.014923,0.00040869999999999996,-0.00040869999999999996
1620,1.85639,0.0146982,0.0003893,-0.0003893
1621,1.85737,0.015269699999999999,0.0004404,-0.0004404
1622,1.85835,0.013959,0.0003862,-0.0003862
1623,1.85933,0.014294000000000001,0.00038350000000000005,-0.00038350000000000005
1624,1.86032,0.014341999999999999,0.00043139999999999997,-0.00043139999999999997
1625,1.8613,0.014134,0.0003966,-0.0003966
1626,1.86228,0.014044700000000002,0.00042320000000000004,-0.00042320000000000004
1627,1.86327,0.0149319,0.00045440000000000004,-0.00045440000000000004
1628,1.86425,0.0140235,0.0004127,-0.0004127
1629,1.86523,0.0139861,0.0004174,-0.0004174
1630,1.86622,0.014512400000000002,0.0004049,-0.0004049
1631,1.8672,0.0154331,0.0004566,-0.0004566
1632,1.86818,0.013465000000000001,0.00045060000000000006,-0.00045060000000000006
1633,1.86916,0.0145718,0.0004305,-0.0004305
1634,1.87015,0.0141916,0.0004256,-0.0004256
1635,1.87113,0.0145335,0.0004301,-0.0004301
1636,1.87211,0.014479900000000002,0.0004038,-0.0004038
1637,1.8731,0.0139879,0.0004366,-0.0004366
1638,1.87408,0.013911199999999999,0.0004122,-0.0004122
1639,1.87506,0.0136602,0.0004483,-0.0004483
1640,1.87605,0.014241,0.0004418,-0.0004418
1641,1.87703,0.0159086,0.000456,-0.000456
1642,1.87801,0.0138501,0.00043170000000000003,-0.00043170000000000003
1643,1.879,0.015471299999999999,0.0004683,-0.0004683
1644,1.87998,0.013933599999999999,0.000422,-0.000422
1645,1.88096,0.0151057,0.0004563,-0.0004563
1646,1.88194,0.0145603,0.000423,-0.000423
1647,1.88293,0.0154102,0.00040189999999999996,-0.00040189999999999996
1648,1.88391,0.0152352,0.0004394,-0.0004394
1649,1.88489,0.0139006,0.0004023,-0.0004023
1650,1.88588,0.015056000000000002,0.000427,-0.000427
1651,1.88686,0.0149102,0.00045870000000000004,-0.00045870000000000004
1652,1.88784,0.013806700000000002,0.0004558,-0.0004558
1653,1.88883,0.014674000000000001,0.0004132,-0.0004132
1654,1.88981,0.014481599999999999,0.0004371,-0.0004371
1655,1.89079,0.014819100000000002,0.0004664,-0.0004664
1656,1.89178,0.0145235,0.00041200000000000004,-0.00041200000000000004
1657,1.89276,0.013953199999999999,0.0004509,-0.0004509
1658,1.89374,0.015391,0.0004948,-0.0004948
1659,1.89473,0.0145371,0.0004638,-0.0004638
1660,1.89571,0.014540599999999999,0.00044429999999999996,-0.00044429999999999996
1661,1.89669,0.014844200000000002,0.0004556,-0.0004556
1662,1.89767,0.0133413,0.0004017,-0.0004017
1663,1.89866,0.014343999999999999,0.0004335,-0.0004335
1664,1.89964,0.0145277,0.0004902,-0.0004902
1665,1.90062,0.0155978,0.0004483,-0.0004483
1666,1.90161,0.013486499999999998,0.00040750000000000004,-0.00040750000000000004
1667,1.90259,0.016055200000000002,0.0004412,-0.0004412
1668,1.90357,0.0145321,0.00042160000000000006,-0.00042160000000000006
1669,1.90456,0.0139717,0.0004609,-0.0004609
1670,1.90554,0.0141166,0.00041799999999999997,-0.00041799999999999997
1671,1.90652,0.0156891,0.00045170000000000003,-0.00045170000000000003
1672,1.90751,0.0140176,0.00043850000000000003,-0.00043850000000000003
1673,1.90849,0.0148036,0.0004885,-0.0004885
1674,1.90947,0.0147439,0.0004586,-0.0004586
1675,1.91046,0.0153894,0.0004439,-0.0004439
1676,1.91144,0.0140053,0.00043220000000000004,-0.00043220000000000004
1677,1.91242,0.0141564,0.0004725,-0.0004725
1678,1.91341,0.0148882,0.0004478,-0.0004478
1679,1.91439,0.0140351,0.0004867,-0.0004867
1680,1.91537,0.014277100000000001,0.0004937,-0.0004937
1681,1.91636,0.0139004,0.0004619,-0.0004619
1682,1.91734,0.013869000000000001,0.0004419,-0.0004419
1683,1.91832,0.015157700000000001,0.00046269999999999997,-0.00046269999999999997
1684,1.91931,0.014598,0.00042320000000000004,-0.00042320000000000004
1685,1.92029,0.014512700000000002,0.000414,-0.000414
1686,1.92127,0.0145602,0.0004439,-0.0004439
1687,1.92226,0.015274399999999999,0.000438,-0.000438
1688,1.92324,0.0142368,0.000436,-0.000436
1689,1.92422,0.0147004,0.00039440000000000005,-0.00039440000000000005
1690,1.92521,0.015016400000000001,0.00045060000000000006,-0.00045060000000000006
1691,1.92619,0.014239,0.00047840000000000003,-0.00047840000000000003
1692,1.92717,0.015178100000000002,0.0004623,-0.0004623
1693,1.92816,0.015365100000000001,0.0005018,-0.0005018
1694,1.92914,0.0138694,0.0004768,-0.0004768
1695,1.93012,0.0141873,0.00046489999999999997,-0.00046489999999999997
1696,1.9311,0.0145922,0.0004563,-0.0004563
1697,1.93209,0.014102,0.0004843,-0.0004843
1698,1.93307,0.0147386,0.0005323,-0.0005323
1699,1.93405,0.0149833,0.000475,-0.000475
1700,1.93504,0.0149058,0.0004563,-0.0004563
1701,1.93602,0.0131701,0.000475,-0.000475
1702,1.937,0.0143233,0.0004663,-0.0004663
1703,1.93799,0.015884000000000002,0.00048770000000000004,-0.00048770000000000004
1704,1.93897,0.015077400000000001,0.00046960000000000003,-0.00046960000000000003
1705,1.93995,0.0157499,0.0004663,-0.0004663
1706,1.94094,0.015078000000000001,0.00043860000000000004,-0.00043860000000000004
1707,1.94192,0.0143363,0.000479,-0.000479
1708,1.9429,0.0145126,0.0004533,-0.0004533
1709,1.94389,0.0139673,0.0004819,-0.0004819
1710,1.94487,0.013399600000000001,0.0005228,-0.0005228
1711,1.94585,0.0146315,0.0004704,-0.0004704
1712,1.94684,0.0128823,0.0004582,-0.0004582
1713,1.94782,0.0149436,0.0004836,-0.0004836
1714,1.9488,0.013386100000000001,0.0004606,-0.0004606
1715,1.94979,0.0157577,0.00048800000000000004,-0.00048800000000000004
1716,1.95077,0.0139266,0.0004503,-0.0004503
1717,1.95175,0.014873400000000002,0.00045190000000000003,-0.00045190000000000003
1718,1.95274,0.014369700000000001,0.00045809999999999997,-0.00045809999999999997
1719,1.95372,0.0158305,0.00042520000000000004,-0.00042520000000000004
1720,1.9547,0.013846700000000002,0.000475,-0.000475
1721,1.95569,0.0145809,0.0004754,-0.0004754
1722,1.95667,0.014229499999999999,0.0004577,-0.0004577
1723,1.95765,0.015218400000000002,0.00046280000000000003,-0.00046280000000000003
1724,1.95864,0.014614700000000001,0.0004355,-0.0004355
1725,1.95962,0.0142877,0.0004525,-0.0004525
1726,1.9606,0.0136317,0.0004449,-0.0004449
1727,1.96159,0.0147444,0.0004921,-0.0004921
1728,1.96257,0.0151968,0.0004817,-0.0004817
1729,1.96355,0.0141726,0.00046269999999999997,-0.00046269999999999997
1730,1.96454,0.0146733,0.0004969,-0.0004969
1731,1.96552,0.0148975,0.00044580000000000005,-0.00044580000000000005
1732,1.9665,0.015157400000000001,0.0004736,-0.0004736
1733,1.96749,0.0152337,0.0004684,-0.0004684
1734,1.96847,0.013611,0.000453,-0.000453
1735,1.96945,0.014870399999999999,0.0004662,-0.0004662
1736,1.97044,0.015260000000000001,0.00047640000000000003,-0.00047640000000000003
1737,1.97142,0.0154416,0.0005292000000000001,-0.0005292000000000001
1738,1.9724,0.0139798,0.00046980000000000004,-0.00046980000000000004
1739,1.97339,0.0147301,0.0004992,-0.0004992
1740,1.97437,0.015467900000000001,0.00047030000000000005,-0.00047030000000000005
1741,1.97535,0.0146457,0.0004797,-0.0004797
1742,1.97634,0.0137832,0.000478,-0.000478
1743,1.97732,0.01575,0.00046300000000000003,-0.00046300000000000003
1744,1.9783,0.015078000000000001,0.0004503,-0.0004503
1745,1.97929,0.014435199999999999,0.0005394999999999999,-0.0005394999999999999
1746,1.98027,0.0142817,0.0004767,-0.0004767
1747,1.98125,0.0146643,0.0005114,-0.0005114
1748,1.98224,0.0131273,0.0004825,-0.0004825
1749,1.98322,0.0145414,0.000531,-0.000531
1750,1.9842,0.0150565,0.0005144,-0.0005144
1751,1.98519,0.013587499999999999,0.0005326,-0.0005326
1752,1.98617,0.014657,0.0005032,-0.0005032
1753,1.98715,0.0140961,0.0004883,-0.0004883
1754,1.98814,0.0156767,0.0004761,-0.0004761
1755,1.98912,0.0143899,0.0004773,-0.0004773
1756,1.99011,0.0141438,0.000505,-0.000505
1757,1.99109,0.0150966,0.0005192,-0.0005192
1758,1.99207,0.0140234,0.0005213,-0.0005213
1759,1.99306,0.0145161,0.00048800000000000004,-0.00048800000000000004
1760,1.99404,0.0150214,0.000526,-0.000526
1761,1.99502,0.0135615,0.0005292000000000001,-0.0005292000000000001
1762,1.99601,0.013389200000000002,0.00047910000000000004,-0.00047910000000000004
1763,1.99699,0.014183300000000001,0.00045870000000000004,-0.00045870000000000004
1764,1.99797,0.014762599999999999,0.0005321,-0.0005321
1765,1.99896,0.0153983,0.0005056,-0.0005056
1766,1.99994,0.0129076,0.00042490000000000003,-0.00042490000000000003
1767,2.00092,0.015389600000000002,0.0005259,-0.0005259
1768,2.00191,0.0160517,0.0005656,-0.0005656
1769,2.00289,0.0153776,0.0004614,-0.0004614
1770,2.00387,0.0150806,0.0004972,-0.0004972
1771,2.00486,0.0139839,0.0004782,-0.0004782
1772,2.00584,0.014640899999999998,0.0005026,-0.0005026
1773,2.00682,0.0135195,0.0004988999999999999,-0.0004988999999999999
1774,2.00781,0.0152916,0.0004967,-0.0004967
1775,2.00879,0.013873700000000001,0.00048489999999999997,-0.00048489999999999997
1776,2.00977,0.0153878,0.0005108000000000001,-0.0005108000000000001
1777,2.01076,0.014612,0.0005472,-0.0005472
1778,2.01174,0.0136516,0.0005069,-0.0005069
1779,2.01272,0.0156723,0.00047530000000000006,-0.00047530000000000006
1780,2.01371,0.0135255,0.000516,-0.000516
1781,2.01469,0.013726400000000001,0.0004634,-0.0004634
1782,2.01567,0.0145774,0.0004755,-0.0004755
1783,2.01666,0.0135079,0.0004535,-0.0004535
1784,2.01764,0.0148089,0.0004971,-0.0004971
1785,2.01862,0.014668200000000001,0.000508,-0.000508
1786,2.01961,0.013632,0.0005268,-0.0005268
1787,2.02059,0.013525100000000002,0.0005024,-0.0005024
1788,2.02157,0.0149174,0.0004895,-0.0004895
1789,2.02256,0.0146485,0.0005188,-0.0005188
1790,2.02354,0.0139224,0.0004353,-0.0004353
1791,2.02452,0.0134006,0.0004889,-0.0004889
1792,2.02551,0.015631600000000002,0.0005017,-0.0005017
1793,2.02649,0.014680899999999998,0.0005234,-0.0005234
1794,2.02747,0.014303699999999999,0.0005155,-0.0005155
1795,2.02846,0.0142594,0.0005224,-0.0005224
1796,2.02944,0.0148123,0.0005006,-0.0005006
1797,2.03042,0.014642,0.0005482,-0.0005482
1798,2.03141,0.014629099999999999,0.0004959000000000001,-0.0004959000000000001
1799,2.03239,0.0146905,0.0004953,-0.0004953
1800,2.03337,0.014634000000000001,0.0005025,-0.0005025
1801,2.03436,0.015495000000000002,0.0005147,-0.0005147
1802,2.03534,0.013845300000000001,0.0005016,-0.0005016
1803,2.03632,0.0150382,0.000555,-0.000555
1804,2.03731,0.014657,0.0005390000000000001,-0.0005390000000000001
1805,2.03829,0.0140509,0.000564,-0.000564
1806,2.03927,0.0143102,0.0005446,-0.0005446
1807,2.04026,0.014946500000000001,0.0005046,-0.0005046
1808,2.04124,0.013819600000000001,0.0005557,-0.0005557
1809,2.04222,0.0162547,0.0005927,-0.0005927
1810,2.04321,0.0149174,0.0005634,-0.0005634
1811,2.04419,0.015322800000000001,0.0005283,-0.0005283
1812,2.04517,0.0146166,0.0004921,-0.0004921
1813,2.04616,0.014303999999999999,0.0005466000000000001,-0.0005466000000000001
1814,2.04714,0.0136323,0.0005265000000000001,-0.0005265000000000001
1815,2.04813,0.0153317,0.0005137,-0.0005137
1816,2.04911,0.0148799,0.0005239,-0.0005239
1817,2.05009,0.0143942,0.0005618,-0.0005618
1818,2.05108,0.0131111,0.0005172,-0.0005172
1819,2.05206,0.014313800000000002,0.0005858,-0.0005858
1820,2.05304,0.0140792,0.0005539000000000001,-0.0005539000000000001
1821,2.05403,0.0155875,0.000558,-0.000558
1822,2.05501,0.013823799999999999,0.0005267000000000001,-0.0005267000000000001
1823,2.05599,0.0154266,0.0005586,-0.0005586
1824,2.05698,0.014010400000000001,0.0005283999999999999,-0.0005283999999999999
1825,2.05796,0.013362400000000002,0.0004968,-0.0004968
1826,2.05894,0.0140928,0.0005526,-0.0005526
1827,2.05993,0.0146607,0.000561,-0.000561
1828,2.06091,0.01434,0.0005438,-0.0005438
1829,2.06189,0.0144583,0.0005535000000000001,-0.0005535000000000001
1830,2.06288,0.0135842,0.000525,-0.000525
1831,2.06386,0.014893700000000001,0.0005007000000000001,-0.0005007000000000001
1832,2.06484,0.0138916,0.0005448,-0.0005448
1833,2.06583,0.0147044,0.0005238,-0.0005238
1834,2.06681,0.014563,0.0005055,-0.0005055
1835,2.06779,0.014532400000000001,0.0005616999999999999,-0.0005616999999999999
1836,2.06878,0.0140329,0.0004978,-0.0004978
1837,2.06976,0.015249,0.0004993,-0.0004993
1838,2.07074,0.014212,0.0004664,-0.0004664
1839,2.07173,0.0139199,0.00047759999999999995,-0.00047759999999999995
1840,2.07271,0.013247199999999999,0.0005612000000000001,-0.0005612000000000001
1841,2.07369,0.014425200000000001,0.0005275,-0.0005275
1842,2.07468,0.0139093,0.0005337,-0.0005337
1843,2.07566,0.013623300000000001,0.0005426000000000001,-0.0005426000000000001
1844,2.07664,0.0144793,0.0005606,-0.0005606
1845,2.07763,0.0148373,0.0005653,-0.0005653
1846,2.07861,0.014443,0.0005239,-0.0005239
1847,2.07959,0.0155775,0.0005547,-0.0005547
1848,2.08058,0.0154353,0.0005652,-0.0005652
1849,2.08156,0.0158012,0.0005811000000000001,-0.0005811000000000001
1850,2.08254,0.014155000000000001,0.00048210000000000006,-0.00048210000000000006
1851,2.08353,0.0154487,0.0005853,-0.0005853
1852,2.08451,0.0132792,0.0005367000000000001,-0.0005367000000000001
1853,2.0855,0.0134091,0.0005337,-0.0005337
1854,2.08648,0.0149233,0.0005838999999999999,-0.0005838999999999999
1855,2.08746,0.0143514,0.000583,-0.000583
1856,2.08845,0.0153854,0.0005113,-0.0005113
1857,2.08943,0.0135793,0.0005611,-0.0005611
1858,2.09041,0.0144675,0.0006055,-0.0006055
1859,2.0914,0.0151006,0.0005704999999999999,-0.0005704999999999999
1860,2.09238,0.0136135,0.0005485,-0.0005485
1861,2.09336,0.013285,0.0005897000000000001,-0.0005897000000000001
1862,2.09435,0.014181,0.0005766,-0.0005766
1863,2.09533,0.0139061,0.0006,-0.0006
1864,2.09631,0.013067899999999999,0.0005852,-0.0005852
1865,2.0973,0.0136889,0.0004892,-0.0004892
1866,2.09828,0.0143682,0.0005408,-0.0005408
1867,2.09926,0.0151854,0.0006008000000000001,-0.0006008000000000001
1868,2.10025,0.0154494,0.0005611,-0.0005611
1869,2.10123,0.0144872,0.0005876,-0.0005876
1870,2.10221,0.013836200000000002,0.0005557,-0.0005557
1871,2.1032,0.0136601,0.0005256000000000001,-0.0005256000000000001
1872,2.10418,0.0132795,0.0005913,-0.0005913
1873,2.10516,0.0149403,0.000568,-0.000568
1874,2.10615,0.013656999999999999,0.0005631,-0.0005631
1875,2.10713,0.0144761,0.0005532,-0.0005532
1876,2.10811,0.015575000000000002,0.0005731,-0.0005731
1877,2.1091,0.0149084,0.0005539000000000001,-0.0005539000000000001
1878,2.11008,0.0147428,0.0005847000000000001,-0.0005847000000000001
1879,2.11106,0.014126099999999999,0.0005305,-0.0005305
1880,2.11205,0.013428,0.0005811000000000001,-0.0005811000000000001
1881,2.11303,0.0146008,0.0005721,-0.0005721
1882,2.11402,0.0139462,0.0006126,-0.0006126
1883,2.115,0.0139139,0.0006095,-0.0006095
1884,2.11598,0.0140411,0.0005745,-0.0005745
1885,2.11697,0.0135466,0.0005878,-0.0005878
1886,2.11795,0.012886400000000001,0.000556,-0.000556
1887,2.11893,0.014675100000000002,0.0005441,-0.0005441
1888,2.11992,0.0134759,0.0005811000000000001,-0.0005811000000000001
